"No.","Date","Genre","Bibl","Hit"
"208","1930-12-31","Wissenschaft","Freud, Sigmund: Das Unbehagen in der Kultur, Wien: Internat. Psychoanalyt. Verl. 1930, S. 85","Nachdem der Apostel Paulus die allgemeine Menschenliebe zum Fundament seiner christlichen Gemeinde gemacht hatte, war die äußerste Intoleranz des Christentums gegen die draußen Verbliebenen eine unvermeidliche Folge geworden; den Römern, die ihr staatliches Gemeinwesen nicht auf die Liebe begründet hatten, war religiöse Unduldsamkeit fremd gewesen, obwohl die Religion bei ihnen Sache des Staates und der Staat von Religion durchtränkt war."
"209","1932-08-17","Zeitung","Archiv der Gegenwart, Bd. 2, 17.08.1932, S. 447 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Canada 377 H, Ver. Staaten 444 C, Argentinien 313 K, Australien 190 D, Rußland 437 A; 1. Fünfjahrplan 445 K.)"
"210","1930-03-03","Zeitung","Vossische Zeitung (Abend-Ausgabe), 03.03.1930","Dann ging der Minister auf die jüngsten politischen Ereignisse über und vertrat den Standpunkt, daß man in diesen Tagen, in denen es um das Schicksal des Staates gehe, eine Regierungskrise nicht um einer Differenz von 100 Millionen willen heraufbeschwören dürfe."
"211","1929-06-18","Zeitung","Tucholsky, Kurt: Auf dem Nachttisch. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1929]","Es ist ja nicht wahr, daß sich diese Richter und Staatsanwälte »in den Dienst des Staates« stellen, so Arbeit und Leben der Allgemeinheit aufopfernd; es ist ebensowenig wahr, daß sie bewußte und reine Formen des Sadisten darstellen - sie wissen nicht, was sie tun."
"212","1926-03-08","Zeitung","Berliner Tageblatt (Abend-Ausgabe), 08.03.1926","Offenbar tritt jetzt Spaniens Wunsch nach einem ständigen Ratssitz in den Vordergrund . Spanien hofft bei südamerikanischen Staaten, aber auch bei osteuropäischen, auf Beistand."
"213","1920-10-15","Zeitung","Tucholsky, Kurt: Hepp hepp hurra! In: ders., Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1920], S. 2083","Keine Schandtat einer Räterepublik reicht an die fortgesetzte rohe Verwaltungspraxis dieses partikularistischen süddeutschen Staates heran."
"214","1932-07-15","Zeitung","Archiv der Gegenwart, Bd. 2, 15.07.1932, S. 409 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Es tritt nur dann in Kraft, wenn die bezeichneten Staaten die Ratifikationsurkunden bis spätestens 31. Dezember 1932 hinterlegen (Art. 10)."
"215","1932-06-25","Zeitung","Archiv der Gegenwart, Bd. 2, 25.06.1932, S. 385 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","[...] aus dem Personen-, bezw. Güterverkehr im Jahre 1931 gegenüber 1930 nachstehend erweitert: Tschechoslowakei 3,0 %, bezw. 8,39 %, Rumänische Staatsbahnen 21,6 %, bezw. 10,2 %, Dänische Staatsbahnen 4,8 %, bezw. 7,8 %, Holländische Staatsbahnen 8,2 %, bezw. 9,2 %, Schwedische Staatsbahnen 6,6 %, bezw. 15,2 %, Finnische Staatsbahnen 15,6 %, bezw. 11,7 %, U.S.A.-Bahnen (erster Ordnung) 23,9 %, bezw. 19,1 %. (L. B. Tschechoslowakei, Dänemark, Holland 231 C, Schweden 370 E, Finnland 251 G, Vereinigte Staaten 250 H, Weltwirtschaft, Bahnen 370 E.) [...]"
"216","1928-12-31","Gebrauchsliteratur","Wilamowitz-Moellendorff, Ulrich von: Erinnerungen 1848-1914. In: Simons, Oliver (Hg.) Deutsche Autobiographien 1690-1930, Berlin: Directmedia Publ. 2004 [1928], S. 73673","Es fehlten auch die Geldmittel, und vom Staate war nicht zu erwarten, daß er sie dieser Gesellschaft zur Verfügung stellte."
"217","1926-12-31","Belletristik","Traven, B.: Das Totenschiff, Berlin: Büchergilde Gutenberg 1929 [1926], S. 161","Und daß Kompanien konkurrenzfähig sein müssen, darauf achtet sogar der Staat."
