"No.","Date","Genre","Bibl","Hit"
"167","1996-12-06","Zeitung","Die Zeit, 06.12.1996","Das Deutsche Reich sollte verschwinden, die historisch gewachsenen deutschen Länder sich wieder zu einer Art Staatenbund konstituieren, wie er vor 1866 bestanden hatte - das Ganze allerdings unter dem Dach eines ökonomisch und politisch geeinten Europa."
"168","2001-09-20","Zeitung","Die Zeit, 20.09.2001","Zudem steuert das Land trotz Haushaltsüberschuss auf neue Staatsschulden zu."
"169","1992-09-11","Zeitung","Die Zeit, 11.09.1992","Kein anderes Land, außer der Schweiz, geht so restriktiv mit der Verleihung seiner Staatsbürgerschaft um wie die Bundesrepublik Deutschland."
"170","1997-12-19","Zeitung","Die Zeit, 19.12.1997","Der Grundgedanke machte Schule, auch international: daß es wünschenswert und notwendig sei, manche Gebiete eines Landes dem Zugriff seiner Bewohner möglichst vollständig zu entziehen."
"171","1992-03-20","Zeitung","Die Zeit, 20.03.1992","In den 45 Wahlkreisen des Landes kandidieren 23 völlig neue Kandidaten."""
"172","1991-12-06","Zeitung","Die Zeit, 06.12.1991","Das Land verdorrt in flirrender Hitze, eine Wüstenei, Nomadengebiet seit Menschengedenken."
"173","1995-09-22","Zeitung","Die Zeit, 22.09.1995","Rumen Bojkov, der Ozonexperte der WMO, registriert allerdings mit Besorgnis, daß von einer Umstellung in diesen Ländern noch keine Rede sein kann."
"174","2003-05-22","Zeitung","Die Zeit, 22.05.2003","Die Demokratie des Landes begann ohne Vergangenheit."
"175","2000-01-13","Zeitung","Die Zeit, 13.01.2000","B: Wenn Sie den Leuten tatsächlich sagen: ""Also, wir werden euch dafür besteuern, dass ihr Geld herumbewegt"", und wenn wir dann auch noch sagen würden: ""Also, wir erwägen, ob wir wieder eine Devisenkontrolle einführen"", ich glaube, dann ist das nur noch ein sehr kleiner Schritt dahin, dass Länder sagen: ""Also, wir errichten jetzt Importkontrollen.""Meiner Ansicht nach ist der globale Markt unterm Strich aber gut für uns."
"176","2002-03-27","Zeitung","Die Zeit, 27.03.2002","Sie hat unser Land, sie hat diesen Kontinent mitgestaltet."
"177","1991-06-21","Zeitung","Die Zeit, 21.06.1991","Zum Beispiel aus Japan: ""Makudonarudo"", wie der Name des Unternehmens dort lautmalerisch umschrieben wird, ist im Land der aufgehenden Sonne so erfolgreich, daß es mit 776 Restaurants zum wichtigsten Außenposten im McDonald's-Imperium geworden ist."
"178","1997-09-12","Zeitung","Die Zeit, 12.09.1997","September 1997, schickte das Theater folgende hölzerne, gleichwohl ergreifende Pressemitteilung ins Land: ""Im Zuge der nun in Angriff zu nehmenden Umstrukturierung der Schaubühne am Lehniner Platz sind Andrea Breth und Jürgen Schitthelm übereingekommen, ihren gemeinsamen Vertrag dahingehend zu modifizieren, daß Andrea Breth aus der Künstlerischen Leitung ausscheidet und im Rahmen des bis zum Ende der Spielzeit 1999/2000 laufenden Vertrages ausschließlich als Regisseurin tätig sein wird."
