"No.","Date","Genre","Bibl","Hit"
"85","1992-09-25","Zeitung","Die Zeit, 25.09.1992","Kaum ist die Bundesrepublik größer und mächtiger geworden nach dem holterdiepolter vollzogenen Anschluß des zweiten deutschen Staates, hat sich der organisierte, früher penetrant verharmloste Neofaschismus wie ein Flächenbrand übers Land ausgedehnt."
"86","1998-03-12","Zeitung","Die Zeit, 12.03.1998","Damit schufen sie ihren eigenen, erklärt gewaltfreien Staat im gewalttätigen Staate Jugoslawien."
"87","1997-03-28","Zeitung","Die Zeit, 28.03.1997","Die staatsvergessene Gesellschaft verwandelt sich in eine unpolitische Gemeinschaft, in eine blühende Landschaft aus Vereinen, die keine Ansprüche stellen an den Staat, höchstens an sich selbst."
"88","2000-08-31","Zeitung","Die Zeit, 31.08.2000","Die völlige Vernichtung des polnischen Staates und seiner Führungsschicht waren beschlossene Sache."
"89","1998-05-14","Zeitung","Die Zeit, 14.05.1998","Lange Zeit war es Brauch, daß konservative Geister den Staat gegen seine linken Kritiker verteidigten."
"90","2001-07-26","Zeitung","Die Zeit, 26.07.2001","""Auf der Grundlage einer einheitlichen staatlichen Politik in Übereinstimmung mit der Konzeption der nationalen Sicherheit der Russischen Föderation"" wird der Staat die entsprechenden Maßnahmen treffen für die Ausbildung geistig-patriotischer Werte, Wissen und Treue gegenüber der Verfassungs- und Militärpflicht."
"91","2001-02-01","Zeitung","Die Zeit, 01.02.2001","Wer diese Frage bejaht, muss eingestehen, dass es nur von geringer Bedeutung ist, ob der Staat aus einem Einparteiensystem besteht (Hauptsache, alle sind irgendwie beteiligt)."
"92","2000-01-13","Zeitung","Die Zeit, 13.01.2000","Das Fiat, durch das der Leviathan, der ""künstliche Mensch"" des Staates, geschaffen wird, denkt Hobbes rein immanent:"
"93","1992-10-23","Zeitung","Die Zeit, 23.10.1992","Der feindlose könnte eine Metamorphose zum ökologischen Staat durchlaufen."
"94","2003-09-25","Zeitung","Die Zeit, 25.09.2003","Angenommen, der deutsche Staat würde die in Frankreich und in den USA vorhandene Trennung von Kirche und Staat tatsächlich einhalten, stünde einem Verbot des Kopftuch- beziehungsweise Kippa- oder Kruzifixtragens nichts im Wege."
"95","2003-02-06","Zeitung","Die Zeit, 06.02.2003","Mehr als 50 Prozent der Beschäftigten werden nach wie vor vom Staat bezahlt."
"96","1996-03-15","Zeitung","Die Zeit, 15.03.1996","Der Titel lautet Verunglimpfung des Staates und seiner Symbole bis zur Störpropaganda gegen die Bundeswehr."
"97","1998-08-20","Zeitung","Die Zeit, 20.08.1998","Steht denn dahinter nicht die Unterstellung und Anprangerung jeder Muslimin, die freiwillig ein Kopftuch trägt, daß sie dadurch angeblich die rechtliche und soziale Diskriminierung von Frauen in sämtlichen mehrheitlich muslimischen Staaten zumindest passiv mittrage, wenn nicht sogar aktiv unterstütze?"
"98","1992-01-31","Zeitung","Die Zeit, 31.01.1992","Im Gegensatz zu Wilson gehörte sein Außenminister Robert Lansing zu der Minderheit amerikanischer Politiker, die seit langem einen Kriegseintritt der Vereinigten Staaten befürworteten."
"99","1990-06-15","Zeitung","Die Zeit, 15.06.1990","Nicht nur ohne Gedächtnis, sondern - verzichtete sie auf Symbole - auch ohne Stil und ohne Glanz, ein Staat von grauer Monotonie, der die Herzen nicht erwärmt und nicht zum freiwilligen Dienen einlädt."
"100","1997-05-30","Zeitung","Die Zeit, 30.05.1997","""Schmidt befindet sich in einer politischen, gesundheitlichen und persönlichen Krise von bisher nicht bekanntem Ausmaß.""Ost-Berlin habe er vor einem Angriffskrieg der Nato gewarnt und in einem geheimen Papier behauptet, die CIA verstreue den Bazillus eines möglichen Krieges zwischen den beiden deutschen Staaten."
"101","2002-05-08","Zeitung","Die Zeit, 08.05.2002","Die vereinfachte und unausweichliche Steuerlast hat für den Staat den Vorteil, dass sein Steueraufkommen verstetigt und damit die Verlässlichkeit seiner Finanzplanungen erhöht wird."
"102","2003-10-16","Zeitung","Die Zeit, 16.10.2003","Wer mehr für die beschäftigungswirksamen Ausgaben des Staates tun will, muss tiefer, noch viel tiefer als hier in die Sozialleistungen reinschneiden."""
"103","1992-02-07","Zeitung","Die Zeit, 07.02.1992","Der postkoloniale Gegensatz zwischen Staat und Gesellschaft ist längst nicht überwunden."
"104","2003-08-21","Zeitung","Die Zeit, 21.08.2003","In 119 Staaten gilt heute das allgemeine Wahlrecht."
"105","1997-05-30","Zeitung","Die Zeit, 30.05.1997","Die Sehnsucht der Bevölkerung nach einem Aufbruch schaffte sich Ausdruck gegen das Selbstverständnis der religiösen Machthaber, die sich als Statthalter Gottes auf Erden wähnen die iranische Verfassung veleiht ihnen schließlich eine geradezu sakrosankte Kontrolle über Staat und Gesellschaft."
"106","2004-05-13","Zeitung","Die Zeit, 13.05.2004","In Schweden, Finnland und Dänemark nahm der Staat in den vergangenen Jahren jeweils mehr Geld ein, als er ausgab."
"107","2001-07-26","Zeitung","Die Zeit, 26.07.2001","Nichts hat die deutschen Staaten bis 1972 so tief und bitter verfeindet wie die Hallstein-Doktrin."
"108","2002-04-18","Zeitung","Die Zeit, 18.04.2002","Sie skizzieren einen Typ Mensch, der zum Leben keine Arbeit braucht und sich im Wettstreit mit dem Staat sieht, wer wen besser abzockt."
"109","1991-06-28","Zeitung","Die Zeit, 28.06.1991","Die neue Pflegeversicherung darf den Staat keinen Pfennig kosten."
"110","1991-04-05","Zeitung","Die Zeit, 05.04.1991","Gegenüber dem als aufgezwungen und fremd empfundenen kommunistischen Staat vertrat sie den ""Glauben der Väter"", der neben den religiösen Inhalten auch eine patriotische Verpflichtung enthielt."
"111","2004-04-29","Zeitung","Die Zeit, 29.04.2004","Sie wird dennoch nicht in Konkurrenz zu den Vereinigten Staaten treten."
"112","1998-08-13","Zeitung","Die Zeit, 13.08.1998","In den Vereinigten Staaten haben manche Ökonomen und Politiker den Rückschlag fast herbeigesehnt:"
"113","1990-03-02","Zeitung","Die Zeit, 02.03.1990","Die Vereinigten Staaten sind denn auch drauf und dran, eine neue Kuba-Krise vom Zaune zu brechen."
"114","2002-02-14","Zeitung","Die Zeit, 14.02.2002","""Ich habe oft mit irritierender Bewunderung und Neid feststellen müssen"", schrieb Richter Giovanni Falcone kurz vor seiner Ermordung, ""wie ungemein funktional und effizient die Ehrenwerte Gesellschaft im Vergleich zu unserem Staat funktioniert.""Zwischen 1988 und 1998 ging über die Hälfte der gesamten Unterhaltsarbeiten für Siziliens Straßen an die Mafia."
"115","1990-12-28","Zeitung","Die Zeit, 28.12.1990","Viele Milliarden Dollar kostet die Golfkrise die bankrotten Staaten Südasiens."
"116","1992-05-29","Zeitung","Die Zeit, 29.05.1992","Die Finanzmärkte, Finanziers und Investoren entscheiden oft anders, als sich das die Repräsentanten des Staates wünschen und vorstellen."""
"117","2003-04-24","Zeitung","Die Zeit, 24.04.2003","Der Staat kann nicht für fairen Wettbewerb sorgen wollen und es gleichzeitig den Kontrollierten überlassen, sich Spielregeln dafür auszudenken."
"118","1992-01-10","Zeitung","Die Zeit, 10.01.1992","Aber die Bonner Diplomaten müßten wohl erst auf der Landkarte nachschauen, wo der neue Staat überhaupt liegt. ill"
"119","1994-04-22","Zeitung","Die Zeit, 22.04.1994","Bulgarien ist ein ""Land im Wandel"", ein Staat auf der Suche nach seiner neuen Identität."
"120","1995-12-15","Zeitung","Die Zeit, 15.12.1995","Europa und die Vereinigten Staaten wären einer neuen, diesmal stärkeren nuklearen Gefahr ausgesetzt, denn die russischen Militärs sehen unter den veränderten Kräfteverhältnissen in den neuen Massenvernichtungsmitteln das wirksamste Argument im Streit mit der Nato."
"121","1996-11-15","Zeitung","Die Zeit, 15.11.1996","""Das ist neu in der Geschichte dieses Staates"", schreibt Heym, ein Protest, der sich über den Umweg über den Westen direkt DDR-Öffentlichkeit schafft."
"122","1993-06-18","Zeitung","Die Zeit, 18.06.1993","Später können ein Verfall der Autorität der Partei und des Staates (vor allem der zentralen Behörden in Peking) und möglicherweise auch ein Anstieg der Korruption hinzukommen."
"123","1990-10-19","Zeitung","Die Zeit, 19.10.1990","Wie soll sich von hier aus der Übergang zur Demokratie vollziehen, wie kann von hier aus schließlich auch eine vom Staat unabhängige ""bürgerliche Gesellschaft"" entstehen?"
